filename	acq_time	block	cond
func/sub-13_task-em_run-01_bold.nii.gz	11:16:29.142500	1	EM
func/sub-13_task-wm_run-01_bold.nii.gz	11:27:2.032500	2	WM
func/sub-13_task-em_run-02_bold.nii.gz	11:37:33.085000	3	EM
func/sub-13_task-wm_run-02_bold.nii.gz	11:48:5.935000	4	WM
func/sub-13_task-em_run-03_bold.nii.gz	11:59:2.122500	5	EM
func/sub-13_task-wm_run-03_bold.nii.gz	12:09:33.865000	6	WM
anat/sub-13_T1w.nii.gz	11:01:37.135000	N/A	N/A
