filename	acq_time	block	cond
func/sub-14_task-wm_run-01_bold.nii.gz	16:37:31.677500	1	WM
func/sub-14_task-em_run-01_bold.nii.gz	16:48:49.600000	2	EM
func/sub-14_task-wm_run-02_bold.nii.gz	16:59:28.735000	3	WM
func/sub-14_task-em_run-02_bold.nii.gz	17:10:19.260000	4	EM
func/sub-14_task-wm_run-03_bold.nii.gz	17:20:55.772500	5	WM
func/sub-14_task-em_run-03_bold.nii.gz	17:31:30.350000	6	EM
anat/sub-14_T1w.nii.gz	16:21:33.145000	N/A	N/A
