filename	acq_time	block	cond
func/sub-26_task-wm_run-01_bold.nii.gz	08:50:10.512500	1	WM
func/sub-26_task-em_run-01_bold.nii.gz	09:00:55.525000	2	EM
func/sub-26_task-wm_run-02_bold.nii.gz	09:12:6.482500	3	WM
func/sub-26_task-em_run-02_bold.nii.gz	09:23:29.140000	4	EM
func/sub-26_task-wm_run-03_bold.nii.gz	09:34:27.607500	5	WM
func/sub-26_task-em_run-03_bold.nii.gz	09:45:17.152500	6	EM
anat/sub-26_T1w.nii.gz	08:33:19.147500	N/A	N/A
