filename	acq_time	block	cond
func/sub-17_task-em_run-01_bold.nii.gz	10:51:6.327500	1	EM
func/sub-17_task-wm_run-01_bold.nii.gz	11:26:46.682500	2	WM
func/sub-17_task-em_run-02_bold.nii.gz	11:37:24.807500	3	EM
func/sub-17_task-wm_run-02_bold.nii.gz	11:49:16.697500	4	WM
func/sub-17_task-em_run-03_bold.nii.gz	12:00:14.702500	5	EM
func/sub-17_task-wm_run-03_bold.nii.gz	12:10:50.860000	6	WM
anat/sub-17_T1w.nii.gz	10:32:34.155000	N/A	N/A
