onset	duration	block	trial	cond	nBack	delay	categ	type	nprobes	pm_hit	pm_miss	npm_fa	nld_tot	nld_hit	nld_mis	ld_acc	m_ldrt	b_ldacc	b_pmacc
20	50	3	1	WM	1	0	face	real	19	0	1	1	17	9	8	0.529	0.844	0.529	0
70	28	3	2	WM	1	0	scene	catch	8	0	1	0	6	5	1	0.833	1.229	0.609	0
98	42	3	3	WM	1	0	face	real	15	0	1	1	13	8	5	0.615	0.92	0.611	0
140	44	3	4	WM	1	0	face	real	16	1	0	0	14	13	1	0.929	1.06	0.7	0.25
184	36	3	5	WM	1	0	face	real	12	1	0	0	10	5	5	0.5	0.994	0.667	0.4
220	52	3	6	WM	1	0	scene	real	20	0	1	1	18	14	4	0.778	0.935	0.692	0.333
272	48	3	7	WM	1	0	scene	real	18	0	1	0	16	11	5	0.688	0.864	0.691	0.286
320	34	3	8	WM	1	0	lexdec	real	11	0	0	0	9	6	3	0.667	0.961	0.689	0.286
354	32	3	9	WM	1	0	scene	real	10	1	0	0	8	5	3	0.625	0.728	0.685	0.375
386	38	3	10	WM	1	0	lexdec	real	13	0	0	0	11	6	5	0.545	0.426	0.672	0.375
424	54	3	11	WM	1	0	lexdec	real	21	0	0	0	19	11	8	0.579	0.992	0.66	0.375
478	20	3	12	WM	1	0	face	catch	4	1	0	0	2	2	0	1	0.607	0.664	0.444
498	40	3	13	WM	1	0	scene	real	14	0	1	0	12	8	4	0.667	1.203	0.665	0.4
538	18	3	14	WM	1	0	lexdec	catch	3	0	0	0	1	0	1	0	0.563	0.66	0.4
556	46	3	15	WM	1	0	lexdec	real	17	0	0	0	15	13	2	0.867	0.951	0.678	0.4
