onset	duration	block	trial	cond	nBack	delay	categ	type	nprobes	pm_hit	pm_miss	npm_fa	nld_tot	nld_hit	nld_mis	ld_acc	m_ldrt	b_ldacc	b_pmacc
20	54	5	1	WM	1	0	scene	real	21	1	0	0	19	16	3	0.842	1.078	0.842	1
74	46	5	2	WM	1	0	scene	real	17	1	0	0	15	11	4	0.733	1.128	0.794	1
120	14	5	3	WM	1	0	scene	catch	1	1	0	0	0	0	0	NaN	0	0.794	1
134	40	5	4	WM	1	0	face	real	14	0	1	0	12	8	4	0.667	1.295	0.761	0.75
174	32	5	5	WM	1	0	face	real	10	0	1	0	8	6	2	0.75	1.372	0.759	0.6
206	50	5	6	WM	1	0	lexdec	real	19	0	0	0	17	10	7	0.588	1.158	0.718	0.6
256	34	5	7	WM	1	0	scene	real	11	1	0	0	9	8	1	0.889	1.153	0.738	0.667
290	44	5	8	WM	1	0	lexdec	real	16	0	0	0	14	14	0	1	1.021	0.777	0.667
334	22	5	9	WM	1	0	face	catch	5	1	0	0	3	3	0	1	1.116	0.784	0.714
356	48	5	10	WM	1	0	face	real	18	1	0	0	16	13	3	0.812	1.218	0.788	0.75
404	30	5	11	WM	1	0	lexdec	catch	9	0	0	0	7	5	2	0.714	1.109	0.783	0.75
434	36	5	12	WM	1	0	lexdec	real	12	0	0	0	10	8	2	0.8	1.052	0.785	0.75
470	42	5	13	WM	1	0	lexdec	real	15	0	0	0	13	12	1	0.923	1.088	0.797	0.75
512	38	5	14	WM	1	0	scene	real	13	1	0	0	11	11	0	1	0.991	0.812	0.778
550	52	5	15	WM	1	0	face	real	20	1	0	0	18	15	3	0.833	0.987	0.814	0.8
