filename	acq_time	block	cond
func/sub-10_task-wm_run-01_bold.nii.gz	09:45:25.697500	1	WM
func/sub-10_task-em_run-01_bold.nii.gz	09:55:57.495000	2	EM
func/sub-10_task-wm_run-02_bold.nii.gz	10:06:35.572500	3	WM
func/sub-10_task-em_run-02_bold.nii.gz	10:17:6.905000	4	EM
func/sub-10_task-wm_run-03_bold.nii.gz	10:27:35.822500	5	WM
func/sub-10_task-em_run-03_bold.nii.gz	10:38:6.745000	6	EM
anat/sub-10_T1w.nii.gz	09:28:46.142500	N/A	N/A
