filename	acq_time	block	cond
func/sub-01_task-wm_run-01_bold.nii.gz	10:28:56.840000	1	WM
func/sub-01_task-em_run-01_bold.nii.gz	10:39:44.255000	2	EM
func/sub-01_task-wm_run-02_bold.nii.gz	10:50:41.277500	3	WM
func/sub-01_task-em_run-02_bold.nii.gz	11:01:15.075000	4	EM
func/sub-01_task-wm_run-03_bold.nii.gz	11:12:5.052500	5	WM
func/sub-01_task-em_run-03_bold.nii.gz	11:22:39.992500	6	EM
anat/sub-01_T1w.nii.gz	11:35:50.037500	N/A	N/A
