filename	acq_time	block	cond
func/sub-27_task-em_run-01_bold.nii.gz	10:42:4.142500	1	EM
func/sub-27_task-wm_run-01_bold.nii.gz	10:52:35.240000	2	WM
func/sub-27_task-em_run-02_bold.nii.gz	11:03:22.927500	3	EM
func/sub-27_task-wm_run-02_bold.nii.gz	11:13:58.750000	4	WM
func/sub-27_task-em_run-03_bold.nii.gz	11:24:52.697500	5	EM
func/sub-27_task-wm_run-03_bold.nii.gz	11:35:32.880000	6	WM
anat/sub-27_T1w.nii.gz	10:24:31.160000	N/A	N/A
