onset	duration	block	trial	cond	nBack	delay	categ	type	nprobes	pm_hit	pm_miss	npm_fa	nld_tot	nld_hit	nld_mis	ld_acc	m_ldrt	b_ldacc	b_pmacc
20	34	2	1	EM	2	0	lexdec	real	11	0	0	0	8	5	3	0.625	0.93	0.625	0
54	38	2	2	EM	2	0	lexdec	real	13	0	0	0	10	7	3	0.7	1.075	0.667	0
92	54	2	3	EM	2	0	lexdec	real	21	0	0	0	18	12	6	0.667	1.015	0.667	0
146	46	2	4	EM	2	0	lexdec	real	17	0	0	0	14	5	9	0.357	0.909	0.58	0
192	48	2	5	EM	2	0	face	real	18	1	0	0	15	3	12	0.2	0.901	0.492	1
240	52	2	6	EM	2	0	face	real	20	0	1	0	17	9	8	0.529	0.999	0.5	0.5
292	30	2	7	EM	2	0	scene	catch	9	0	1	0	6	3	3	0.5	1.138	0.5	0.333
322	22	2	8	EM	2	0	lexdec	catch	5	0	0	0	2	1	1	0.5	0.731	0.5	0.333
344	42	2	9	EM	2	0	scene	real	15	0	1	0	12	8	4	0.667	1.041	0.52	0.25
386	32	2	10	EM	2	0	face	real	10	0	1	0	7	2	5	0.286	0.906	0.505	0.2
418	44	2	11	EM	2	0	scene	real	16	1	0	0	13	8	5	0.615	0.87	0.516	0.333
462	50	2	12	EM	2	0	scene	real	19	1	0	0	16	9	7	0.562	0.849	0.522	0.429
512	14	2	13	EM	2	0	face	catch	1	1	0	0	0	0	0	NaN	0	0.522	0.5
526	36	2	14	EM	2	0	scene	real	12	1	0	0	9	5	4	0.556	0.973	0.524	0.556
562	40	2	15	EM	2	0	face	real	14	0	1	0	11	4	7	0.364	0.792	0.513	0.5
