onset	duration	block	trial	cond	nBack	delay	categ	type	nprobes	pm_hit	pm_miss	npm_fa	nld_tot	nld_hit	nld_mis	ld_acc	m_ldrt	b_ldacc	b_pmacc
20	32	6	1	EM	2	0	face	real	10	0	1	0	7	3	4	0.429	1.119	0.429	0
52	34	6	2	EM	2	0	lexdec	real	11	0	0	0	8	7	1	0.875	0.893	0.667	0
86	30	6	3	EM	2	0	face	catch	9	1	0	0	6	6	0	1	0.903	0.762	0.5
116	38	6	4	EM	2	0	lexdec	real	13	0	0	0	10	10	0	1	0.951	0.839	0.5
154	48	6	5	EM	2	0	face	real	18	1	0	0	15	15	0	1	1.111	0.891	0.667
202	50	6	6	EM	2	0	scene	real	19	0	1	0	16	14	2	0.875	1.221	0.887	0.5
252	22	6	7	EM	2	0	scene	catch	5	0	1	0	2	2	0	1	0.725	0.891	0.4
274	14	6	8	EM	2	0	lexdec	catch	1	0	0	0	0	0	0	NaN	0	0.891	0.4
288	54	6	9	EM	2	0	lexdec	real	21	0	0	0	18	17	1	0.944	0.997	0.902	0.4
342	46	6	10	EM	2	0	lexdec	real	17	0	0	0	14	12	2	0.857	1.026	0.896	0.4
388	44	6	11	EM	2	0	scene	real	16	1	0	0	13	9	4	0.692	1.077	0.872	0.5
432	40	6	12	EM	2	0	face	real	14	1	0	2	11	6	5	0.545	0.871	0.842	0.571
472	52	6	13	EM	2	0	face	real	20	1	0	0	17	11	6	0.647	0.974	0.818	0.625
524	42	6	14	EM	2	0	scene	real	15	1	0	0	12	7	5	0.583	1.081	0.799	0.667
566	36	6	15	EM	2	0	scene	real	12	1	0	0	9	4	5	0.444	0.933	0.778	0.7
