onset	duration	block	trial	cond	nBack	delay	categ	type	nprobes	pm_hit	pm_miss	npm_fa	nld_tot	nld_hit	nld_mis	ld_acc	m_ldrt	b_ldacc	b_pmacc
20	24	4	1	EM	2	0	face	catch	6	0	1	0	3	1	2	0.333	0.793	0.333	0
44	46	4	2	EM	2	0	face	real	17	1	0	0	14	10	4	0.714	0.986	0.647	0.5
90	48	4	3	EM	2	0	scene	real	18	1	0	0	15	13	2	0.867	1.033	0.75	0.667
138	34	4	4	EM	2	0	face	real	11	0	1	1	8	7	1	0.875	0.876	0.775	0.5
172	42	4	5	EM	2	0	lexdec	real	15	0	0	0	12	11	1	0.917	1.031	0.808	0.5
214	54	4	6	EM	2	0	face	real	21	1	0	1	18	9	9	0.5	1.114	0.729	0.6
268	26	4	7	EM	2	0	scene	catch	7	0	1	0	4	3	1	0.75	0.989	0.73	0.5
294	16	4	8	EM	2	0	lexdec	catch	2	0	0	0	0	0	0	NaN	0	0.73	0.5
310	38	4	9	EM	2	0	face	real	13	1	0	0	10	6	4	0.6	0.782	0.714	0.571
348	36	4	10	EM	2	0	lexdec	real	12	0	0	0	9	7	2	0.778	0.885	0.72	0.571
384	44	4	11	EM	2	0	lexdec	real	16	0	0	0	13	13	0	1	1.017	0.755	0.571
428	32	4	12	EM	2	0	scene	real	10	1	0	0	7	7	0	1	0.897	0.77	0.625
460	50	4	13	EM	2	0	lexdec	real	19	0	0	0	16	14	2	0.875	1.032	0.783	0.625
510	52	4	14	EM	2	0	scene	real	20	1	0	0	17	8	9	0.471	1.095	0.747	0.667
562	40	4	15	EM	2	0	scene	real	14	0	1	0	11	11	0	1	0.978	0.764	0.6
