filename	acq_time	block	cond
func/sub-15_task-em_run-01_bold.nii.gz	18:11:4.350000	1	EM
func/sub-15_task-wm_run-01_bold.nii.gz	18:21:42.660000	2	WM
func/sub-15_task-em_run-02_bold.nii.gz	18:32:22.825000	3	EM
func/sub-15_task-wm_run-02_bold.nii.gz	18:42:56.827500	4	WM
func/sub-15_task-em_run-03_bold.nii.gz	18:53:36.827500	5	EM
func/sub-15_task-wm_run-03_bold.nii.gz	19:04:9.867500	6	WM
anat/sub-15_T1w.nii.gz	17:56:53.167500	N/A	N/A
